file,asset,channel,name_size,width,height,mips,format,format_id,cube,bytes
stickybomb_specular_128.atf,stickybomb,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8524
stickybomb_specular_256.atf,stickybomb,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,24281
stickybomb_specular_512.atf,stickybomb,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,76528
streuner-asteroid-gate_diffuse_128.atf,streuner-asteroid-gate,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10683
streuner-asteroid-gate_diffuse_256.atf,streuner-asteroid-gate,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34867
streuner-asteroid-gate_diffuse_512.atf,streuner-asteroid-gate,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,121857
streuner-asteroid-gate_gal_128.atf,streuner-asteroid-gate_gal,?,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11438
streuner-asteroid-gate_gal_256.atf,streuner-asteroid-gate_gal,?,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,35141
streuner-asteroid-gate_gal_512.atf,streuner-asteroid-gate_gal,?,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,107653
streuner-asteroid-gate_normal_128.atf,streuner-asteroid-gate,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11877
streuner-asteroid-gate_normal_256.atf,streuner-asteroid-gate,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,40014
streuner-asteroid-gate_normal_512.atf,streuner-asteroid-gate,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,139979
streuner-asteroid-gate_specular_128.atf,streuner-asteroid-gate,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8605
streuner-asteroid-gate_specular_256.atf,streuner-asteroid-gate,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,26382
streuner-asteroid-gate_specular_512.atf,streuner-asteroid-gate,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,89378
streuner-asteroid01_diffuse_128.atf,streuner-asteroid01,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10676
streuner-asteroid01_diffuse_256.atf,streuner-asteroid01,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34004
streuner-asteroid01_diffuse_512.atf,streuner-asteroid01,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,115760
streuner-asteroid01_normal_128.atf,streuner-asteroid01,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11877
streuner-asteroid01_normal_256.atf,streuner-asteroid01,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,40014
streuner-asteroid01_normal_512.atf,streuner-asteroid01,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,139979
streuner-asteroid01_specular_128.atf,streuner-asteroid01,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8605
streuner-asteroid01_specular_256.atf,streuner-asteroid01,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,26382
streuner-asteroid01_specular_512.atf,streuner-asteroid01,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,89378
streuner-asteroid02_diffuse_128.atf,streuner-asteroid02,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10463
streuner-asteroid02_diffuse_256.atf,streuner-asteroid02,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33718
streuner-asteroid02_diffuse_512.atf,streuner-asteroid02,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,118267
streuner-asteroid02_normal_128.atf,streuner-asteroid02,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11435
streuner-asteroid02_normal_256.atf,streuner-asteroid02,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,38852
streuner-asteroid02_normal_512.atf,streuner-asteroid02,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,137842
streuner-asteroid02_specular_128.atf,streuner-asteroid02,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8891
streuner-asteroid02_specular_256.atf,streuner-asteroid02,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28641
streuner-asteroid02_specular_512.atf,streuner-asteroid02,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,101113
streuner-asteroid03_diffuse_128.atf,streuner-asteroid03,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10466
streuner-asteroid03_diffuse_256.atf,streuner-asteroid03,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,32712
streuner-asteroid03_diffuse_512.atf,streuner-asteroid03,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,110070
streuner-asteroid03_normal_128.atf,streuner-asteroid03,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11239
streuner-asteroid03_normal_256.atf,streuner-asteroid03,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,37234
streuner-asteroid03_normal_512.atf,streuner-asteroid03,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,130703
streuner-asteroid03_specular_128.atf,streuner-asteroid03,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8679
streuner-asteroid03_specular_256.atf,streuner-asteroid03,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,26921
streuner-asteroid03_specular_512.atf,streuner-asteroid03,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,90897
streuner-blockzone01_diffuse_128.atf,streuner-blockzone01,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11078
streuner-blockzone01_diffuse_256.atf,streuner-blockzone01,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,36024
streuner-blockzone01_diffuse_512.atf,streuner-blockzone01,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,125451
streuner-blockzone01_glow_128.atf,streuner-blockzone01,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4103
streuner-blockzone01_glow_256.atf,streuner-blockzone01,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8207
streuner-blockzone01_glow_512.atf,streuner-blockzone01,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,19684
streuner-blockzone01_normal_128.atf,streuner-blockzone01,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11152
streuner-blockzone01_normal_256.atf,streuner-blockzone01,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,37217
streuner-blockzone01_normal_512.atf,streuner-blockzone01,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,129719
streuner-blockzone01_specular_128.atf,streuner-blockzone01,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8975
streuner-blockzone01_specular_256.atf,streuner-blockzone01,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28425
streuner-blockzone01_specular_512.atf,streuner-blockzone01,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,98495
streuner-blockzone02_diffuse_128.atf,streuner-blockzone02,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10781
streuner-blockzone02_diffuse_256.atf,streuner-blockzone02,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34644
streuner-blockzone02_diffuse_512.atf,streuner-blockzone02,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,117498
streuner-blockzone02_glow_128.atf,streuner-blockzone02,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,3717
streuner-blockzone02_glow_256.atf,streuner-blockzone02,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,6610
streuner-blockzone02_glow_512.atf,streuner-blockzone02,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,14319
streuner-blockzone02_normal_128.atf,streuner-blockzone02,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10971
streuner-blockzone02_normal_256.atf,streuner-blockzone02,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,35219
streuner-blockzone02_normal_512.atf,streuner-blockzone02,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,121978
streuner-blockzone02_specular_128.atf,streuner-blockzone02,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9050
streuner-blockzone02_specular_256.atf,streuner-blockzone02,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28857
streuner-blockzone02_specular_512.atf,streuner-blockzone02,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,99339
streuner-blockzone03_diffuse_128.atf,streuner-blockzone03,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10976
streuner-blockzone03_diffuse_256.atf,streuner-blockzone03,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,35908
streuner-blockzone03_diffuse_512.atf,streuner-blockzone03,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,122261
streuner-blockzone03_glow_128.atf,streuner-blockzone03,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4752
streuner-blockzone03_glow_256.atf,streuner-blockzone03,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10743
streuner-blockzone03_glow_512.atf,streuner-blockzone03,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,26530
streuner-blockzone03_normal_128.atf,streuner-blockzone03,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11407
streuner-blockzone03_normal_256.atf,streuner-blockzone03,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,37468
streuner-blockzone03_normal_512.atf,streuner-blockzone03,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,130360
streuner-blockzone03_specular_128.atf,streuner-blockzone03,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9291
streuner-blockzone03_specular_256.atf,streuner-blockzone03,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,29909
streuner-blockzone03_specular_512.atf,streuner-blockzone03,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,102522
streuner-boss_diffuse_128.atf,streuner-boss,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10539
streuner-boss_diffuse_256.atf,streuner-boss,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34024
streuner-boss_diffuse_512.atf,streuner-boss,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,119346
streuner-boss_glow_128.atf,streuner-boss,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,5404
streuner-boss_glow_256.atf,streuner-boss,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10657
streuner-boss_glow_512.atf,streuner-boss,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,23449
streuner-boss_normal_128.atf,streuner-boss,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12272
streuner-boss_normal_256.atf,streuner-boss,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,41843
streuner-boss_normal_512.atf,streuner-boss,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,147605
streuner-boss_specular_128.atf,streuner-boss,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9943
streuner-boss_specular_256.atf,streuner-boss,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,32934
streuner-boss_specular_512.atf,streuner-boss,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,116924
streuner-emperor-_normal_512.atf,streuner-emperor-,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,114652
streuner-emperor_diffuse_128.atf,streuner-emperor,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11564
streuner-emperor_diffuse_256.atf,streuner-emperor,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,36051
streuner-emperor_diffuse_512.atf,streuner-emperor,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,122173
streuner-emperor_glow_128.atf,streuner-emperor,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,3874
streuner-emperor_glow_256.atf,streuner-emperor,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,6890
streuner-emperor_glow_512.atf,streuner-emperor,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,14233
streuner-emperor_normal_128.atf,streuner-emperor,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9272
streuner-emperor_normal_256.atf,streuner-emperor,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,31093
streuner-emperor_specular_128.atf,streuner-emperor,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9166
streuner-emperor_specular_256.atf,streuner-emperor,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28427
streuner-emperor_specular_512.atf,streuner-emperor,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,94192
streuner-gate_alpha_128.atf,streuner-gate,alpha,128,128,128,8,RGBA888,0,False,10284
streuner-gate_alpha_256.atf,streuner-gate,alpha,256,256,256,9,RGBA888,0,False,28953
streuner-gate_alpha_512.atf,streuner-gate,alpha,512,512,512,10,RGBA888,0,False,83756
streuner-gate_diffuse_128.atf,streuner-gate,diffuse,128,128,128,8,RGBA888,0,False,8572
streuner-gate_diffuse_256.atf,streuner-gate,diffuse,256,256,256,9,RGBA888,0,False,26249
streuner-gate_diffuse_512.atf,streuner-gate,diffuse,512,512,512,10,RGBA888,0,False,84564
streuner-gate_glow_128.atf,streuner-gate,glow,128,128,128,8,RGBA888,0,False,3358
streuner-gate_glow_256.atf,streuner-gate,glow,256,256,256,9,RGBA888,0,False,7399
streuner-gate_glow_512.atf,streuner-gate,glow,512,512,512,10,RGBA888,0,False,17178
streuner-gate_normal_128.atf,streuner-gate,normal,128,128,128,8,RGBA888,0,False,5916
streuner-gate_normal_256.atf,streuner-gate,normal,256,256,256,9,RGBA888,0,False,23011
streuner-gate_normal_512.atf,streuner-gate,normal,512,512,512,10,RGBA888,0,False,89212
streuner-gate_specular_128.atf,streuner-gate,specular,128,128,128,8,RGBA888,0,False,9716
streuner-gate_specular_256.atf,streuner-gate,specular,256,256,256,9,RGBA888,0,False,28509
streuner-gate_specular_512.atf,streuner-gate,specular,512,512,512,10,RGBA888,0,False,94784
streuner-guard-turret_diffuse_128.atf,streuner-guard-turret,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10740
streuner-guard-turret_diffuse_256.atf,streuner-guard-turret,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33210
streuner-guard-turret_diffuse_512.atf,streuner-guard-turret,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,110354
streuner-guard-turret_glow_128.atf,streuner-guard-turret,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,2836
streuner-guard-turret_glow_256.atf,streuner-guard-turret,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4389
streuner-guard-turret_glow_512.atf,streuner-guard-turret,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7063
streuner-guard-turret_normal_128.atf,streuner-guard-turret,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8974
streuner-guard-turret_normal_256.atf,streuner-guard-turret,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,29378
streuner-guard-turret_normal_512.atf,streuner-guard-turret,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,107525
streuner-guard-turret_specular_128.atf,streuner-guard-turret,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9051
streuner-guard-turret_specular_256.atf,streuner-guard-turret,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27201
streuner-guard-turret_specular_512.atf,streuner-guard-turret,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,88100
streuner-homebase_diffuse_1024.atf,streuner-homebase,diffuse,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,385273
streuner-homebase_diffuse_128.atf,streuner-homebase,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10757
streuner-homebase_diffuse_256.atf,streuner-homebase,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33520
streuner-homebase_diffuse_512.atf,streuner-homebase,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,111299
streuner-homebase_gal_1024.atf,streuner-homebase_gal,?,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,489877
streuner-homebase_gal_128.atf,streuner-homebase_gal,?,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12536
streuner-homebase_gal_256.atf,streuner-homebase_gal,?,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,41957
streuner-homebase_gal_512.atf,streuner-homebase_gal,?,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,142897
streuner-homebase_normal_1024.atf,streuner-homebase,normal,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,431860
streuner-homebase_normal_128.atf,streuner-homebase,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11076
streuner-homebase_normal_256.atf,streuner-homebase,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34723
streuner-homebase_normal_512.atf,streuner-homebase,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,117573
streuner-homebase_specular_1024.atf,streuner-homebase,specular,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,334439
streuner-homebase_specular_128.atf,streuner-homebase,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9020
streuner-homebase_specular_256.atf,streuner-homebase,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27996
streuner-homebase_specular_512.atf,streuner-homebase,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,94549
streuner-rocketeer_diffuse_128.atf,streuner-rocketeer,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12410
streuner-rocketeer_diffuse_256.atf,streuner-rocketeer,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39089
streuner-rocketeer_diffuse_512.atf,streuner-rocketeer,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,131360
streuner-rocketeer_glow_128.atf,streuner-rocketeer,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4330
streuner-rocketeer_glow_256.atf,streuner-rocketeer,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8403
streuner-rocketeer_glow_512.atf,streuner-rocketeer,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,19666
streuner-rocketeer_normal_128.atf,streuner-rocketeer,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8826
streuner-rocketeer_normal_256.atf,streuner-rocketeer,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28420
streuner-rocketeer_normal_512.atf,streuner-rocketeer,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,100535
streuner-rocketeer_specular_128.atf,streuner-rocketeer,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9457
streuner-rocketeer_specular_256.atf,streuner-rocketeer,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,29953
streuner-rocketeer_specular_512.atf,streuner-rocketeer,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,100518
streuner-soldier_diffuse_128.atf,streuner-soldier,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12475
streuner-soldier_diffuse_256.atf,streuner-soldier,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39127
streuner-soldier_diffuse_512.atf,streuner-soldier,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,131302
streuner-soldier_glow_128.atf,streuner-soldier,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4330
streuner-soldier_glow_256.atf,streuner-soldier,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8403
streuner-soldier_glow_512.atf,streuner-soldier,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,19666
streuner-soldier_normal_128.atf,streuner-soldier,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8678
streuner-soldier_normal_256.atf,streuner-soldier,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28225
streuner-soldier_normal_512.atf,streuner-soldier,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,100073
streuner-soldier_specular_128.atf,streuner-soldier,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9466
streuner-soldier_specular_256.atf,streuner-soldier,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,29888
streuner-soldier_specular_512.atf,streuner-soldier,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,100248
streuner-specialist_diffuse_128.atf,streuner-specialist,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10765
streuner-specialist_diffuse_256.atf,streuner-specialist,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34392
streuner-specialist_diffuse_512.atf,streuner-specialist,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,117578
streuner-specialist_glow_128.atf,streuner-specialist,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,3907
streuner-specialist_glow_256.atf,streuner-specialist,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7432
streuner-specialist_glow_512.atf,streuner-specialist,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,16045
streuner-specialist_normal_128.atf,streuner-specialist,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8663
streuner-specialist_normal_256.atf,streuner-specialist,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28495
streuner-specialist_normal_512.atf,streuner-specialist,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,101594
streuner-specialist_specular_128.atf,streuner-specialist,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9370
streuner-specialist_specular_256.atf,streuner-specialist,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,29269
streuner-specialist_specular_512.atf,streuner-specialist,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,98245
streuner_diffuse_128.atf,streuner,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12413
streuner_diffuse_256.atf,streuner,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39601
streuner_diffuse_512.atf,streuner,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,137569
streuner_glow_128.atf,streuner,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,5447
streuner_glow_256.atf,streuner,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11507
streuner_glow_512.atf,streuner,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,25471
streuner_normal_128.atf,streuner,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11396
streuner_normal_256.atf,streuner,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,36492
streuner_normal_512.atf,streuner,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,124219
streuner_specular_128.atf,streuner,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10796
streuner_specular_256.atf,streuner,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33915
streuner_specular_512.atf,streuner,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,117685
streunerr-boss_diffuse_128.atf,streunerr-boss,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11565
